,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag,Gender_F,Gender_M,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_missing,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_missing,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_missing,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
5793,41,4,36,6,2,2,30030.0,2028,28002.0,0.601,1828,38,1.111,0.068,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5794,47,3,35,5,1,2,17343.0,1280,16063.0,1.314,3170,57,0.629,0.074,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5795,44,2,34,2,3,3,5508.0,0,5508.0,0.89,7507,78,0.733,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
5796,43,4,32,2,3,2,8203.0,0,8203.0,0.691,2613,46,0.84,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
5797,42,5,22,6,2,4,5096.0,0,5096.0,0.808,2574,43,0.483,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5798,55,3,36,3,2,3,25878.0,1733,24145.0,0.438,1777,54,0.862,0.067,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5799,45,4,36,6,1,2,5989.0,0,5989.0,0.668,4246,78,0.857,0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
5800,53,3,43,4,2,3,1438.3,721,717.3,0.601,4606,86,0.955,0.501,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5801,44,4,34,6,4,2,2105.0,0,2105.0,0.656,4190,67,0.914,0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
5802,54,2,49,3,1,4,14015.0,2065,11950.0,0.704,1903,49,0.633,0.147,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5803,33,4,36,5,3,4,1438.3,0,1438.3,0.98,2439,43,0.72,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5804,28,1,14,4,3,1,2897.0,1398,1499.0,0.907,2698,73,0.872,0.483,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5805,42,0,36,4,3,6,15699.0,0,15699.0,0.569,1793,40,0.6,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5806,37,3,36,3,3,3,2031.0,0,2031.0,0.752,1678,36,0.8,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5807,43,3,24,2,2,1,1484.0,0,1484.0,0.532,4838,81,0.929,0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5808,41,2,21,2,3,1,14746.0,0,14746.0,0.857,14771,127,0.628,0.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
5809,46,3,32,2,1,3,34516.0,1954,32562.0,0.755,7594,69,0.725,0.057,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
5810,47,1,40,3,1,3,3811.0,1970,1841.0,0.828,3578,76,0.689,0.517,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5811,45,3,32,4,1,2,1438.3,0,1438.3,0.81,1468,26,0.625,0.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5812,65,1,54,3,3,3,2888.0,1134,1754.0,1.479,2489,54,0.742,0.393,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5813,49,3,40,5,2,2,6049.0,796,5253.0,0.821,4468,71,0.511,0.132,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5814,30,0,23,5,2,3,2498.0,1632,866.0,0.712,2048,35,1.188,0.653,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5815,61,0,49,6,2,3,1438.3,0,1438.3,0.94,840,20,0.818,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5816,46,2,42,1,0,4,2002.0,0,2002.0,0.803,2423,39,0.857,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5817,52,3,44,4,2,4,3323.0,2310,1013.0,0.749,1599,47,0.808,0.695,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5818,46,4,31,2,3,1,3569.0,1553,2016.0,0.798,16695,116,0.681,0.435,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5819,54,1,43,3,3,2,5839.0,2130,3709.0,0.687,1640,44,0.333,0.365,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
5820,55,2,36,3,2,3,6514.0,2258,4256.0,0.785,1383,20,1.857,0.347,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5821,26,0,36,5,2,2,2212.0,1670,542.0,0.777,2520,51,0.545,0.755,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5822,32,2,25,3,2,1,3193.0,1533,1660.0,0.936,4419,75,0.786,0.48,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5823,52,0,36,6,4,4,5395.0,2084,3311.0,0.798,4689,69,0.725,0.386,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
5824,54,3,36,1,3,1,2830.0,1779,1051.0,0.883,4854,74,0.947,0.629,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5825,44,1,33,6,2,3,4969.0,1187,3782.0,0.714,3878,82,0.783,0.239,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5826,38,2,28,3,3,3,7049.0,0,7049.0,0.988,1475,27,1.7,0.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5827,59,1,53,1,3,1,3709.0,1197,2512.0,0.824,5557,82,1.0,0.323,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
5828,49,4,43,4,3,2,4852.0,2016,2836.0,0.576,3561,73,0.622,0.415,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5829,38,2,28,6,2,2,1628.0,0,1628.0,0.876,2527,41,0.64,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5830,48,3,36,3,3,2,4431.0,2517,1914.0,0.499,2185,48,0.371,0.568,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
5831,42,3,28,3,3,2,1601.0,0,1601.0,0.63,2339,41,0.414,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5832,44,4,25,3,3,2,10534.0,0,10534.0,0.985,3456,72,0.636,0.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5833,49,4,30,1,3,3,2485.0,1648,837.0,0.595,4208,71,0.919,0.663,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5834,33,4,36,4,2,3,2372.0,1887,485.0,0.8,1852,55,0.618,0.796,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5835,44,1,31,6,3,1,1438.3,0,1438.3,0.561,3576,55,0.833,0.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5836,34,1,25,4,3,3,2318.0,2069,249.0,1.399,2689,57,0.781,0.893,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
5837,43,1,31,2,3,3,3764.0,1780,1984.0,0.79,4898,80,0.667,0.473,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5838,59,0,46,6,1,2,3939.0,2517,1422.0,0.376,1489,34,0.545,0.639,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5839,53,3,47,5,6,2,2759.0,2223,536.0,1.32,2093,42,1.0,0.806,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5840,58,1,49,3,3,2,3846.0,1285,2561.0,0.608,1815,47,0.621,0.334,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5841,36,4,36,6,1,2,9887.0,994,8893.0,0.488,2552,64,0.455,0.101,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5842,49,4,36,3,3,3,1438.3,666,772.3,0.675,4759,90,0.667,0.463,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5843,51,2,36,4,2,5,25873.0,582,25291.0,0.769,3920,84,0.647,0.022,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
5844,46,5,32,5,2,2,34516.0,1024,33492.0,0.72,2436,71,0.651,0.03,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
5845,42,4,34,5,3,2,2021.0,1281,740.0,0.847,4642,97,0.672,0.634,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5846,51,2,36,6,3,3,3359.0,873,2486.0,0.785,4572,81,0.688,0.26,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5847,56,4,51,4,2,3,1438.3,0,1438.3,0.472,1354,24,0.714,0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5848,54,1,50,3,3,3,3173.0,2517,656.0,0.619,2763,51,0.821,0.793,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5849,42,1,22,4,2,2,19127.0,985,18142.0,0.966,3323,56,0.931,0.051,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5850,40,4,36,2,1,3,3961.0,1531,2430.0,0.646,12631,100,0.852,0.387,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5851,44,4,30,3,3,3,4068.0,0,4068.0,1.121,5161,83,0.766,0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5852,46,2,34,3,2,4,3659.0,1381,2278.0,0.669,16252,112,0.623,0.377,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5853,46,2,41,5,2,3,1438.3,0,1438.3,0.691,3942,78,1.229,0.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5854,41,2,29,6,2,3,4663.0,0,4663.0,0.892,3831,81,0.761,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
5855,42,4,35,5,2,2,34516.0,1658,32858.0,1.095,2935,65,0.711,0.048,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
5856,40,3,27,1,1,1,2840.0,2517,323.0,0.591,4405,82,0.864,0.886,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5857,52,2,43,5,2,2,8203.0,654,7549.0,0.588,2910,63,0.909,0.08,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5858,51,4,44,5,3,3,1483.0,0,1483.0,0.707,2520,40,0.429,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5859,44,3,30,3,3,2,1547.0,0,1547.0,0.792,4348,63,0.615,0.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5860,52,2,40,6,1,3,8695.0,1407,7288.0,0.634,2030,58,0.706,0.162,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5861,48,2,42,2,3,2,8786.0,1559,7227.0,0.909,8575,92,0.736,0.177,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5862,47,1,35,3,3,5,1438.3,0,1438.3,0.809,2276,40,0.538,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5863,44,4,32,6,3,2,11651.0,1368,10283.0,0.563,3870,64,0.561,0.117,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5864,53,0,35,3,1,3,17721.0,596,17125.0,0.694,14409,83,0.844,0.034,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5865,56,1,47,3,2,1,6038.0,0,6038.0,0.741,1447,30,0.875,0.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5866,45,4,36,5,3,3,1663.0,1012,651.0,0.886,2729,38,0.52,0.609,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5867,47,2,41,5,3,4,1438.3,0,1438.3,0.8,1501,40,0.739,0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5868,39,3,28,3,3,3,9371.0,1066,8305.0,0.89,4754,78,0.857,0.114,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
5869,45,5,36,2,2,3,3883.0,847,3036.0,0.951,4667,90,0.8,0.218,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5870,42,4,36,2,3,2,4150.0,2517,1633.0,0.619,4620,76,1.171,0.607,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5871,52,4,37,6,3,4,1438.3,783,655.3,0.733,3464,70,0.795,0.544,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5872,50,3,32,6,2,3,2590.0,2087,503.0,0.7,4248,73,0.78,0.806,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5873,40,2,24,5,1,0,2478.0,2031,447.0,1.284,1558,31,0.938,0.82,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5874,48,1,41,5,1,1,1860.0,1054,806.0,0.963,5163,73,0.973,0.567,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5875,58,3,46,3,1,3,2375.0,1163,1212.0,0.917,4769,80,0.905,0.49,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
5876,44,2,34,6,3,4,23026.0,2517,20509.0,1.032,4909,52,0.625,0.109,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5877,45,3,39,6,4,1,2851.0,0,2851.0,0.482,3916,64,0.829,0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5878,44,2,30,1,3,3,15365.0,630,14735.0,0.807,7890,91,0.685,0.041,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5879,30,1,18,4,2,1,1438.3,0,1438.3,0.6,4322,68,0.619,0.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5880,35,2,18,6,2,0,2658.0,0,2658.0,0.891,4667,83,0.93,0.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5881,38,3,30,5,1,3,3642.0,724,2918.0,0.68,4517,79,0.837,0.199,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5882,54,3,44,5,3,2,2921.0,2412,509.0,0.823,2612,33,0.375,0.826,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5883,51,1,36,3,2,4,22224.0,979,21245.0,1.255,3346,69,1.156,0.044,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5884,41,3,33,4,2,1,4470.0,680,3790.0,1.608,931,18,1.571,0.152,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5885,33,0,36,6,1,1,10023.0,504,9519.0,0.942,2878,65,0.625,0.05,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5886,54,3,45,4,3,0,3380.0,1655,1725.0,0.636,1636,58,0.706,0.49,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5887,47,2,35,4,3,2,3636.0,1010,2626.0,0.596,1564,59,0.686,0.278,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
5888,42,3,36,2,2,1,6153.0,974,5179.0,0.703,7434,92,0.586,0.158,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5889,37,3,28,3,1,4,18570.0,1524,17046.0,1.385,3999,96,0.846,0.082,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5890,40,4,25,5,3,2,28822.0,2517,26305.0,0.492,1504,35,0.296,0.087,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
5891,64,1,55,4,3,4,2720.0,1904,816.0,0.634,1613,43,0.344,0.7,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5892,57,1,36,3,2,2,6543.0,2260,4283.0,0.448,1519,31,0.632,0.345,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5893,49,3,39,4,2,0,4389.0,981,3408.0,0.65,3598,75,0.705,0.224,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
5894,61,0,56,6,3,4,1438.3,0,1438.3,0.589,1448,31,0.292,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5895,59,0,46,4,1,2,3044.0,1611,1433.0,0.74,1456,36,0.714,0.529,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5896,60,1,55,4,1,0,2346.0,2150,196.0,0.666,4592,90,0.8,0.916,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5897,46,4,37,3,2,3,15535.0,1302,14233.0,0.461,3718,66,0.61,0.084,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5898,49,4,35,3,3,2,2631.0,1699,932.0,0.668,4691,92,0.704,0.646,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
5899,49,1,37,4,3,2,34516.0,2386,32130.0,0.698,3924,65,0.512,0.069,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
5900,39,2,31,5,3,2,8687.0,1146,7541.0,1.8,2279,33,1.357,0.132,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5901,43,3,33,5,2,3,34516.0,1844,32672.0,1.051,4217,79,0.795,0.053,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
5902,51,3,42,2,1,3,7932.0,2140,5792.0,0.554,4024,92,0.614,0.27,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
5903,54,1,44,5,2,3,5556.0,1711,3845.0,1.434,1706,21,1.625,0.308,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5904,42,3,25,6,2,3,13546.0,1720,11826.0,0.538,3943,73,0.698,0.127,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5905,48,4,29,6,3,4,3212.0,2517,695.0,0.785,4284,69,1.3,0.784,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
5906,49,3,29,3,3,3,2017.0,1557,460.0,0.738,3875,75,0.974,0.772,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5907,57,2,41,3,3,2,2527.0,1030,1497.0,0.714,2767,43,0.387,0.408,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5908,44,2,40,6,2,2,6022.0,871,5151.0,0.6,3745,74,0.423,0.145,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5909,33,2,24,3,1,2,6803.0,2296,4507.0,0.754,2603,47,1.043,0.337,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
5910,46,3,36,4,3,3,11117.0,0,11117.0,0.814,3099,69,0.816,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5911,36,4,36,6,4,1,2466.0,1750,716.0,0.774,5005,76,0.767,0.71,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5912,36,0,32,3,2,3,3687.0,1655,2032.0,0.742,2448,63,0.5,0.449,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
5913,53,4,43,3,1,2,16692.0,2446,14246.0,0.853,1288,29,0.45,0.147,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5914,52,2,43,1,2,3,4090.0,1649,2441.0,0.752,15497,92,0.673,0.403,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5915,54,4,41,1,5,2,2444.0,1313,1131.0,0.689,4609,61,0.794,0.537,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5916,44,4,29,4,2,2,7788.0,0,7788.0,0.296,1196,30,0.429,0.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5917,49,2,32,4,1,3,28142.0,762,27380.0,0.982,3676,47,1.35,0.027,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5918,45,5,34,4,1,2,2030.0,1269,761.0,0.646,5067,88,0.725,0.625,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5919,43,3,37,2,1,3,2476.0,1396,1080.0,0.838,8785,111,0.609,0.564,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5920,60,0,36,6,3,2,4115.0,1231,2884.0,0.745,3627,61,1.179,0.299,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5921,42,3,38,5,2,2,3131.0,849,2282.0,0.992,3108,62,0.59,0.271,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
5922,41,3,26,4,3,2,11806.0,1811,9995.0,0.754,1465,31,0.476,0.153,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5923,42,2,30,5,3,2,1898.0,725,1173.0,0.664,5051,64,1.065,0.382,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
5924,48,3,39,3,1,2,6130.0,1741,4389.0,0.578,4264,63,0.658,0.284,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
5925,39,3,13,2,1,3,8656.0,0,8656.0,0.893,8056,89,0.935,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5926,51,2,45,6,6,2,6501.0,0,6501.0,0.651,5074,81,0.688,0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
5927,38,1,19,2,3,3,3581.0,694,2887.0,0.673,14637,109,0.787,0.194,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5928,39,0,32,2,2,1,1438.3,801,637.3,1.155,4386,64,0.778,0.557,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
5929,47,3,36,3,3,1,5590.0,0,5590.0,0.01,1507,32,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
5930,53,3,45,4,3,1,3378.0,1852,1526.0,0.483,4437,50,1.0,0.548,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
5931,46,3,36,2,3,1,2872.0,357,2515.0,0.869,2629,41,0.64,0.124,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
5932,42,4,36,4,3,2,3734.0,2517,1217.0,0.724,4792,87,0.74,0.674,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5933,41,5,33,3,1,2,6519.0,851,5668.0,0.679,3088,65,0.711,0.131,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5934,44,4,26,1,2,1,11782.0,2177,9605.0,0.875,16605,110,0.692,0.185,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5935,59,0,48,5,1,3,4906.0,1302,3604.0,0.862,4833,80,0.905,0.265,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5936,50,1,36,6,2,2,4204.0,499,3705.0,0.635,4740,67,0.523,0.119,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5937,51,2,36,2,2,1,14800.0,1020,13780.0,0.896,8796,94,0.593,0.069,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5938,45,4,36,3,2,1,4721.0,1289,3432.0,0.656,3856,74,0.762,0.273,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5939,43,4,29,6,2,3,2895.0,0,2895.0,0.663,2473,42,0.273,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
